Fecha,Kiteni,PS#1,PS#2,PS#3,PS#4,Mes,Año
2023-03-09,0.0,5.4,3.0,0.0,0.0,3,2023
2023-03-10,27.94,29.200000000000003,13.8,2.54,3.5,3,2023
2023-03-11,0.0,55.3,4.0,21.3,25.0,3,2023
2023-03-12,7.62,4.3,8.8,9.4,11.0,3,2023
2023-03-13,2.54,56.1,12.2,16.5,18.0,3,2023
2023-03-14,0.0,2.8,0.2,2.79,5.0,3,2023
2023-03-15,12.7,0.4,25.2,8.13,11.0,3,2023
2023-03-16,10.16,4.7,16.4,0.0,0.0,3,2023
2023-03-17,7.62,9.3,32.2,5.58,6.0,3,2023
2023-03-18,0.0,3.0,13.2,6.6,8.0,3,2023
2023-03-19,0.0,3.1,1.8,5.8,7.0,3,2023
2023-03-20,7.62,1.3,29.0,2.79,6.0,3,2023
2023-03-21,12.0,0.2,18.6,10.2,12.0,3,2023
2023-03-22,4.0,0.1,12.4,0.0,0.0,3,2023
2023-03-23,5.0,20.5,11.5,0.0,0.0,3,2023
2023-03-24,2.4,29.4,10.5,24.8,26.0,3,2023
2023-03-25,0.3,14.6,3.2,34.0,36.2,3,2023
2023-03-26,0.0,0.1,0.6000000000000001,20.8,24.0,3,2023
2023-03-27,0.0,0.4,22.0,10.7,10.0,3,2023
2023-03-28,0.0,25.5,11.2,0.0,0.0,3,2023
2023-03-29,0.2,12.1,55.6,1.8,2.0,3,2023
2023-03-30,2.0,0.3,17.2,6.4,8.0,3,2023
2023-03-31,1.5,50.3,17.8,0.0,0.0,3,2023
2023-04-01,1.7,0.0,0.6000000000000001,0.0,0.0,4,2023
2023-04-02,0.0,0.0,2.0,0.0,0.0,4,2023
2023-04-03,2.3,0.0,0.2,2.5,0.8,4,2023
2023-04-04,2.0,72.3,17.2,0.0,0.0,4,2023
2023-04-05,3.1,92.6,32.0,9.1,12.2,4,2023
2023-04-06,0.0,3.3000000000000003,0.0,0.0,0.0,4,2023
2023-04-07,4.2,139.1,12.4,25.0,25.0,4,2023
2023-04-08,0.1,7.0,1.4,7.0,5.0,4,2023
2023-04-09,0.0,2.1,2.0,0.0,0.0,4,2023
2023-04-10,0.1,0.0,1.4,0.0,0.0,4,2023
2023-04-11,0.0,0.0,1.0,0.0,0.0,4,2023
2023-04-12,25.4,0.0,30.4,0.76,1.0,4,2023
2023-04-13,11.16,3.2,8.1,0.0,0.0,4,2023
2023-04-14,1.0,0.0,2.1,5.6,6.0,4,2023
2023-04-15,0.0,0.0,0.0,0.0,0.0,4,2023
2023-04-16,0.0,1.0,0.0,7.6,6.0,4,2023
2023-04-17,0.0,4.0,0.0,1.3,2.0,4,2023
2023-04-18,0.0,9.8,4.6,28.0,24.0,4,2023
2023-04-19,0.0,4.2,0.0,0.0,0.0,4,2023
2023-04-20,0.0,6.199999999999999,5.4,0.0,0.0,4,2023
2023-04-21,1.0,51.1,14.6,33.8,38.8,4,2023
2023-04-22,0.0,0.0,3.0,0.0,0.0,4,2023
2023-04-23,1.0,0.0,0.0,0.0,0.0,4,2023
2023-04-24,0.0,0.0,0.0,2.0,3.0,4,2023
2023-04-25,0.0,0.0,0.0,0.0,0.0,4,2023
2023-04-26,0.0,0.0,0.0,0.0,0.0,4,2023
2023-04-27,0.0,11.2,0.0,0.0,0.0,4,2023
2023-04-28,0.0,29.0,1.9,0.0,0.0,4,2023
2023-04-29,0.0,6.7,1.0,0.0,0.0,4,2023
2023-04-30,0.0,1.1,0.0,0.0,0.0,4,2023
2023-05-01,0.0,0.0,0.0,0.0,0.0,5,2023
2023-05-01,0.0,35.1,0.0,0.0,0.0,5,2023
2023-05-02,0.0,18.1,0.0,0.0,0.0,5,2023
2023-05-03,1.0,40.4,0.3,3.56,0.11,5,2023
2023-05-04,5.08,60.4,10.5,0.0,0.0,5,2023
2023-05-05,10.16,16.5,43.9,0.0,0.0,5,2023
2023-05-06,1.2,19.3,0.7,6.61,0.65,5,2023
2023-05-07,3.6,25.0,10.6,4.06,0.8,5,2023
2023-05-08,5.5,54.0,26.0,5.94,5.94,5,2023
2023-05-09,4.0,3.1,14.3,4.6,3.5,5,2023
2023-05-10,0.0,12.4,0.0,22.86,0.0,5,2023
2023-05-11,0.0,0.0,0.0,0.0,0.0,5,2023
2023-05-12,0.0,0.0,3.0,3.48,0.12,5,2023
2023-05-13,0.0,0.0,0.0,0.0,0.0,5,2023
2023-05-14,0.0,0.0,0.0,0.0,0.2,5,2023
2023-05-15,0.0,0.0,0.0,0.0,0.2,5,2023
2023-05-16,0.0,0.0,0.0,0.0,0.0,5,2023
2023-05-17,0.0,1.0,0.2,0.0,0.0,5,2023
2023-05-18,0.0,6.2,0.0,0.0,0.0,5,2023
2023-05-19,0.0,0.0,12.4,0.0,0.0,5,2023
2023-05-20,0.0,43.0,6.2,0.0,0.0,5,2023
2023-05-21,0.0,5.5,0.0,0.0,0.0,5,2023
2023-05-22,0.0,23.5,0.4,0.0,0.0,5,2023
2023-05-23,0.4,74.2,12.0,0.0,0.0,5,2023
2023-05-24,0.6,0.2,8.4,0.0,0.0,5,2023
2023-05-25,0.2,0.0,0.0,0.0,0.0,5,2023
2023-05-26,45.0,0.0,8.0,0.0,0.0,5,2023
2023-05-27,34.0,2.0,12.4,0.0,0.0,5,2023
2023-05-28,2.0,17.1,23.0,0.0,0.0,5,2023
2023-05-29,0.0,2.0,7.8,0.0,0.0,5,2023
2023-05-30,2.1,0.0,1.4,0.0,0.0,5,2023
2023-05-31,3.0,0.0,0.4,0.0,0.0,5,2023
2023-06-01,0.0,0.0,0.2,0.0,0.0,6,2023
2023-06-02,0.0,0.0,1.1,0.0,0.0,6,2023
2023-06-03,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-04,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-05,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-06,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-07,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-08,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-09,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-10,0.0,2.1,0.0,0.0,0.0,6,2023
2023-06-11,0.0,2.6,15.3,0.0,0.0,6,2023
2023-06-12,0.0,12.35,0.0,0.0,0.0,6,2023
2023-06-13,20.0,91.6,4.8,0.0,0.0,6,2023
2023-06-14,38.5,6.7,20.3,1.524,3.0,6,2023
2023-06-15,0.0,1.2,0.3,0.0,0.0,6,2023
2023-06-16,0.0,0.2,0.0,0.0,0.0,6,2023
2023-06-17,0.0,0.5,0.0,0.0,0.0,6,2023
2023-06-18,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-19,0.0,0.1,0.8,0.0,0.0,6,2023
2023-06-20,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-21,0.0,0.2,0.0,0.0,0.0,6,2023
2023-06-22,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-23,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-24,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-25,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-26,0.0,0.0,0.0,0.0,0.0,6,2023
2023-06-27,0.0,0.0,1.6,0.0,0.0,6,2023
2023-06-28,0.0,7.399999999999999,0.0,0.0,0.0,6,2023
2023-06-29,2.5,32.9,4.0,0.0,0.0,6,2023
2023-06-30,0.1,30.9,0.0,0.0,0.0,6,2023
2023-07-01,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-01,0.3,0.3,0.0,0.0,0.0,7,2023
2023-07-02,0.0,0.4,3.0,0.0,0.0,7,2023
2023-07-03,0.0,0.2,0.0,0.0,0.0,7,2023
2023-07-04,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-05,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-06,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-07,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-08,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-09,0.0,16.8,0.0,0.0,0.0,7,2023
2023-07-10,0.0,3.0,0.0,0.0,0.0,7,2023
2023-07-11,0.3,5.0,0.0,0.0,0.0,7,2023
2023-07-12,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-13,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-14,0.0,0.0,0.8,0.0,0.0,7,2023
2023-07-15,0.0,0.0,40.6,0.0,0.0,7,2023
2023-07-16,0.0,0.0,0.4,0.0,0.0,7,2023
2023-07-17,0.0,0.0,1.0,0.0,0.0,7,2023
2023-07-18,0.0,0.0,7.0,0.0,0.0,7,2023
2023-07-19,0.0,0.0,2.5,0.0,0.0,7,2023
2023-07-20,0.0,0.0,0.4,0.0,0.0,7,2023
2023-07-21,0.0,0.0,0.6,0.0,0.0,7,2023
2023-07-22,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-23,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-24,0.0,0.0,0.0,0.0,0.0,7,2023
2023-07-25,0.0,3.6,0.0,0.0,0.0,7,2023
2023-07-26,0.0,7.8,0.0,0.0,0.0,7,2023
2023-07-27,2.0,66.8,12.6,0.0,0.0,7,2023
2023-07-28,5.0,25.0,5.2,0.762,0.0,7,2023
2023-07-29,3.0,0.0,24.6,1.27,1.9,7,2023
2023-07-30,0.0,0.0,8.2,5.08,6.0,7,2023
2023-07-31,0.0,0.0,0.0,0.762,1.1,7,2023
2023-08-01,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-02,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-03,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-04,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-05,0.0,0.0,0.0,2.54,0.9,8,2023
2023-08-06,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-07,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-08,0.0,0.0,7.4,0.0,0.0,8,2023
2023-08-09,0.0,0.0,1.8,0.0,0.0,8,2023
2023-08-10,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-11,0.0,0.0,56.0,0.0,0.0,8,2023
2023-08-12,0.2,1.4,0.0,0.0,0.0,8,2023
2023-08-13,0.0,73.0,4.3,2.5,4.0,8,2023
2023-08-14,0.0,1.0,0.0,1.0,1.0,8,2023
2023-08-15,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-16,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-17,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-18,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-19,0.0,3.4,0.0,0.0,0.0,8,2023
2023-08-20,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-21,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-22,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-23,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-24,0.0,0.0,0.0,0.0,0.0,8,2023
2023-08-25,0.0,0.0,18.0,0.0,0.0,8,2023
2023-08-26,0.0,0.0,2.4,0.0,0.0,8,2023
2023-08-27,0.0,1.6,0.2,0.0,0.0,8,2023
2023-08-28,0.0,0.0,7.8,1.0,0.0,8,2023
2023-08-29,0.0,0.0,0.2,0.0,0.0,8,2023
2023-08-30,0.0,0.0,0.2,0.0,0.0,8,2023
2023-08-31,0.0,0.0,0.2,0.0,0.0,8,2023
2023-09-01,22.86,0.0,18.4,0.0,0.0,9,2023
2023-09-02,2.54,0.0,7.4,1.27,2.0,9,2023
2023-09-03,0.0,0.0,1.0,0.0,0.0,9,2023
2023-09-04,5.08,0.0,3.8,0.0,0.0,9,2023
2023-09-05,12.7,13.1,1.6,1.27,0.4,9,2023
2023-09-06,3.0,4.0,25.6,0.0,0.0,9,2023
2023-09-07,0.0,2.5,0.8,0.0,0.0,9,2023
2023-09-08,0.0,0.0,0.2,0.0,0.0,9,2023
2023-09-09,0.0,0.0,0.0,0.0,0.0,9,2023
2023-09-10,0.0,0.0,0.0,5.08,0.2,9,2023
2023-09-11,0.0,0.0,0.0,2.54,0.8,9,2023
2023-09-12,1.0,0.0,24.6,0.0,0.0,9,2023
2023-09-13,0.0,0.0,1.2000000000000002,6.96,0.2,9,2023
2023-09-14,0.0,30.0,0.0,0.0,0.0,9,2023
2023-09-15,0.0,0.0,0.0,0.0,0.0,9,2023
2023-09-16,0.0,0.0,0.0,0.0,0.0,9,2023
2023-09-17,63.6,0.0,1.8,0.0,0.0,9,2023
2023-09-18,10.16,0.0,11.0,1.524,0.58,9,2023
2023-09-19,15.24,0.0,3.4,0.0,0.0,9,2023
2023-09-20,0.0,0.0,0.0,0.0,0.0,9,2023
2023-09-21,2.2,9.0,8.600000000000001,0.5,0.0,9,2023
2023-09-22,0.0,0.0,0.0,1.0,0.0,9,2023
2023-09-23,0.0,0.0,0.0,0.0,0.0,9,2023
2023-09-24,0.0,0.0,0.0,8.8,0.9,9,2023
2023-09-25,0.0,0.0,0.0,1.778,0.0,9,2023
2023-09-26,0.0,13.0,0.0,0.0,0.0,9,2023
2023-09-27,15.24,0.0,6.2,0.0,0.0,9,2023
2023-09-28,7.5,15.3,0.5,0.0,0.0,9,2023
2023-09-29,0.0,102.2,5.6,2.0,4.0,9,2023
2023-09-30,0.0,9.4,26.0,6.6,7.0,9,2023
2023-10-01,0.0,0.0,0.0,0.0,0.0,10,2023
2023-10-01,0.0,26.4,0.0,0.0,0.0,10,2023
2023-10-02,10.16,0.0,10.0,1.3,2.0,10,2023
2023-10-03,5.08,1.5,2.2,0.0,0.0,10,2023
2023-10-04,18.0,0.3,16.0,31.0,32.0,10,2023
2023-10-05,0.0,0.0,0.2,0.0,4.0,10,2023
2023-10-06,0.0,8.4,2.2,0.0,0.0,10,2023
2023-10-07,0.0,0.0,0.2,0.0,0.0,10,2023
2023-10-08,1.0,0.0,12.2,0.0,0.0,10,2023
2023-10-09,7.62,35.0,8.0,33.0,34.0,10,2023
2023-10-10,32.0,3.1,18.4,27.0,26.0,10,2023
2023-10-11,7.62,0.0,6.2,13.0,14.0,10,2023
2023-10-12,0.0,0.0,0.0,0.0,0.0,10,2023
2023-10-13,0.0,1.4,0.0,0.0,0.0,10,2023
2023-10-14,22.78,3.6,6.2,19.81,75.0,10,2023
2023-10-15,0.0,0.0,2.4,17.99,45.18,10,2023
2023-10-16,0.0,0.0,0.0,5.8,0.18,10,2023
2023-10-17,0.0,1.0,0.0,0.0,0.0,10,2023
2023-10-18,0.0,0.0,0.0,3.81,0.13,10,2023
2023-10-19,0.0,0.0,0.0,3.81,0.13,10,2023
2023-10-20,0.0,0.0,0.0,0.0,0.0,10,2023
2023-10-21,0.0,0.0,0.0,19.81,0.7,10,2023
2023-10-22,0.0,0.0,5.4,1.0,2.0,10,2023
2023-10-23,0.0,0.0,0.0,2.3,2.0,10,2023
2023-10-24,0.0,0.0,0.0,0.0,0.0,10,2023
2023-10-25,0.0,0.0,0.0,0.0,0.0,10,2023
2023-10-26,0.0,0.0,0.0,3.0,4.0,10,2023
2023-10-27,1.8,0.0,12.2,0.0,0.0,10,2023
2023-10-28,0.0,7.6,12.2,0.0,0.0,10,2023
2023-10-29,3.5,14.4,18.0,0.15,0.4,10,2023
2023-10-30,0.2,10.6,1.0,0.15,0.4,10,2023
2023-10-31,1.9,2.0,0.4,0.0,0.0,10,2023
2023-11-01,10.1,20.8,1.0,0.0,0.0,11,2023
2023-11-02,0.0,48.5,0.0,0.0,0.0,11,2023
2023-11-03,0.0,0.0,0.0,0.0,0.0,11,2023
2023-11-04,3.0,0.0,2.2,7.0,7.0,11,2023
2023-11-05,10.0,0.0,19.6,13.4,34.0,11,2023
2023-11-06,0.3,0.0,2.8,6.4,27.0,11,2023
2023-11-07,0.0,2.2,11.3,0.0,0.0,11,2023
2023-11-08,0.0,0.0,1.0,0.3,0.1,11,2023
2023-11-09,27.94,2.8,25.0,22.9,0.9,11,2023
2023-11-10,0.0,0.0,1.1,26.2,92.54,11,2023
2023-11-11,0.0,0.0,0.0,22.9,2.54,11,2023
2023-11-12,3.0,0.0,0.4,0.0,0.0,11,2023
2023-11-13,5.6,0.0,12.4,0.0,0.0,11,2023
2023-11-14,5.0,44.6,2.4,0.0,0.0,11,2023
2023-11-15,2.0,63.8,2.6,0.0,0.0,11,2023
2023-11-16,5.2,20.4,12.8,10.9,0.4,11,2023
2023-11-17,0.0,17.2,1.4,10.9,0.4,11,2023
2023-11-18,11.0,2.4,8.0,0.0,0.0,11,2023
2023-11-19,64.2,11.4,36.0,13.5,0.48,11,2023
2023-11-20,29.0,28.6,17.09,13.5,0.4,11,2023
2023-11-21,25.0,39.0,44.8,0.0,0.0,11,2023
2023-11-22,34.0,102.8,31.0,10.0,12.0,11,2023
2023-11-23,0.0,5.6,0.0,2.0,2.0,11,2023
2023-11-24,1.5,4.6,0.4,4.8,4.0,11,2023
2023-11-25,38.0,46.8,32.7,11.5,14.0,11,2023
2023-11-26,7.0,75.8,26.2,18.8,18.0,11,2023
2023-11-27,0.5,0.0,3.3,5.0,6.0,11,2023
2023-11-28,15.5,0.0,7.2,23.0,26.0,11,2023
2023-11-29,5.5,15.8,13.0,7.0,8.0,11,2023
2023-11-30,4.1,39.8,3.6,0.0,0.0,11,2023
2023-12-01,0.0,0.0,0.0,0.0,0.0,12,2023
2023-12-01,35.0,0.0,57.2,18.0,20.0,12,2023
2023-12-02,20.1,1.4,42.8,8.0,8.0,12,2023
2023-12-03,0.5,0.0,0.2,2.5,2.0,12,2023
2023-12-04,11.0,5.1,5.2,0.0,0.0,12,2023
2023-12-05,8.4,64.5,11.1,12.5,12.0,12,2023
2023-12-06,13.3,76.0,28.2,10.0,10.0,12,2023
2023-12-07,11.0,0.0,9.2,0.0,0.0,12,2023
2023-12-08,12.5,2.0,3.8,0.0,0.0,12,2023
2023-12-09,22.0,20.1,42.8,22.86,20.32,12,2023
2023-12-10,0.0,0.0,0.8,0.0,0.0,12,2023
2023-12-11,0.0,0.0,0.0,0.0,0.0,12,2023
2023-12-12,29.0,0.0,36.0,0.0,0.0,12,2023
2023-12-13,1.0,1.0,3.8,0.0,0.0,12,2023
2023-12-14,0.0,0.0,0.6,2.29,2.54,12,2023
2023-12-15,22.6,2.0,40.0,0.0,0.0,12,2023
2023-12-16,15.2,73.4,18.0,22.86,22.35,12,2023
2023-12-17,25.0,18.0,24.2,13.97,12.7,12,2023
2023-12-18,6.0,3.5,19.5,0.0,0.0,12,2023
2023-12-19,7.0,6.6,0.0,0.0,0.0,12,2023
2023-12-20,15.0,38.4,23.4,0.0,0.0,12,2023
2023-12-21,2.3000000000000003,8.1,9.8,0.0,0.0,12,2023
2023-12-22,0.0,0.0,0.0,0.0,0.0,12,2023
2023-12-23,0.0,3.2,0.0,0.0,0.0,12,2023
2023-12-24,0.1,12.2,0.0,5.1,6.0,12,2023
2023-12-25,0.1,9.1,0.0,13.1,14.0,12,2023
2023-12-26,5.0,40.1,3.3,0.0,0.0,12,2023
2023-12-27,2.6,4.4,29.8,9.0,10.0,12,2023
2023-12-28,0.2,2.0,2.8,12.5,12.0,12,2023
2023-12-29,0.0,0.0,0.0,0.0,0.0,12,2023
2023-12-30,21.4,0.0,17.2,0.0,0.0,12,2023
2023-12-31,5.0,13.2,26.93,5.3,0.2,12,2023
2024-01-01,41.0,108.1,11.5,0.0,0.0,1,2024
2024-01-02,7.2,98.2,20.9,5.33,0.19,1,2024
2024-01-03,7.6,5.0,15.3,22.86,0.84,1,2024
2024-01-04,32.4,9.8,64.7,17.78,0.7,1,2024
2024-01-05,8.0,27.1,34.4,34.04,1.27,1,2024
2024-01-06,9.0,64.2,8.3,17.78,0.74,1,2024
2024-01-07,4.0,0.0,9.4,2.54,0.13,1,2024
2024-01-08,0.0,0.0,10.2,3.81,4.83,1,2024
2024-01-09,0.0,1.0,0.0,2.79,0.13,1,2024
2024-01-10,0.0,10.4,1.2,13.46,0.53,1,2024
2024-01-11,42.0,0.5,22.1,6.35,0.28,1,2024
2024-01-12,0.0,69.7,2.4000000000000004,5.08,0.25,1,2024
2024-01-13,0.0,0.0,6.2,0.0,0.0,1,2024
2024-01-14,1.0,75.6,10.3,2.29,2.4,1,2024
2024-01-15,9.5,17.6,0.6,16.51,17.450000000000003,1,2024
2024-01-16,2.9000000000000004,0.0,4.3,3.81,3.8,1,2024
2024-01-17,8.3,82.0,4.3,1.78,1.0,1,2024
2024-01-18,25.0,65.2,7.5,6.35,4.4,1,2024
2024-01-19,35.0,19.5,49.6,35.81,38.7,1,2024
2024-01-20,9.4,4.2,20.8,0.0,0.0,1,2024
2024-01-21,5.5,74.6,20.8,15.24,16.2,1,2024
2024-01-22,3.1,12.2,0.4,3.04,1.3,1,2024
2024-01-23,5.0,17.8,26.0,7.37,2.1,1,2024
2024-01-24,2.2,55.2,6.2,6.86,0.3,1,2024
2024-01-25,2.1,0.0,10.3,17.27,0.12,1,2024
2024-01-26,1.2,0.0,46.2,15.75,0.18,1,2024
2024-01-27,11.2,49.0,27.0,13.46,0.11,1,2024
2024-01-28,4.8,33.0,21.0,10.16,0.2,1,2024
2024-01-29,7.0,0.0,10.6,0.0,0.0,1,2024
2024-01-30,16.7,101.0,21.3,2.54,0.0,1,2024
2024-01-31,1.0,9.2,0.0,12.19,0.11,1,2024
2024-02-01,11.0,1.3,0.4,20.83,0.15,2,2024
2024-02-02,0.0,0.0,0.0,15.24,2.6,2,2024
2024-02-03,2.2,1.2,10.2,0.0,0.0,2,2024
2024-02-04,19.9,3.0,44.2,19.81,5.0,2,2024
2024-02-05,17.0,6.0,15.0,2.54,5.0,2,2024
2024-02-06,9.0,13.8,15.0,18.29,9.0,2,2024
2024-02-07,10.2,12.7,5.8,4.57,5.0,2,2024
2024-02-08,0.0,2.0,1.0,0.0,0.0,2,2024
2024-02-09,0.0,0.0,0.2,13.21,8.0,2,2024
2024-02-10,8.0,68.8,33.0,0.0,0.0,2,2024
2024-02-11,14.4,11.0,0.0,0.0,0.0,2,2024
2024-02-12,0.0,0.0,0.6,0.0,0.0,2,2024
2024-02-13,3.0,4.0,2.1,7.87,1.2,2,2024
2024-02-14,79.0,25.0,50.8,12.7,10.6,2,2024
2024-02-15,12.0,9.1,48.0,19.81,6.6,2,2024
2024-02-16,0.0,41.0,9.0,13.65,6.6000000000000005,2,2024
2024-02-17,1.0,25.3,15.8,3.3,0.06,2,2024
2024-02-18,0.0,32.0,1.7999999999999998,0.76,0.05,2,2024
2024-02-19,4.2,25.0,12.2,0.76,0.02,2,2024
2024-02-20,10.2,2.0,6.8,14.48,10.6,2,2024
2024-02-21,2.0,3.0,2.8,0.0,0.0,2,2024
2024-02-22,2.0,21.0,1.2,0.0,0.0,2,2024
2024-02-23,9.8,8.0,5.4,0.0,0.0,2,2024
2024-02-24,37.8,64.5,24.3,22.85,0.86,2,2024
2024-02-25,17.0,4.0,20.1,26.92,1.19,2,2024
2024-02-26,3.0,4.5,4.1,27.94,14.16,2,2024
2024-02-27,0.0,1.5,0.4,19.56,4.5600000000000005,2,2024
2024-02-28,23.8,40.0,11.4,32.51,20.2,2,2024
2024-02-29,3.0,20.8,7.1,0.0,0.0,2,2024
2024-03-01,10.2,2.0,14.8,19.81,18.0,3,2024
2024-03-02,22.0,14.0,8.9,12.7,9.2,3,2024
2024-03-03,5.0,2.6,11.0,0.0,1.0,3,2024
2024-03-04,0.0,6.4,19.0,2.54,0.0,3,2024
2024-03-05,3.0,0.6,7.5,14.46,4.2,3,2024
2024-03-06,15.0,25.0,34.6,10.37,5.6,3,2024
2024-03-07,16.0,0.0,15.0,24.13,7.8,3,2024
2024-03-08,0.0,0.4,4.4,9.91,6.199999999999999,3,2024
2024-03-09,12.0,0.0,0.2,0.51,0.06,3,2024
2024-03-10,1.0,16.0,16.0,20.32,9.0,3,2024
2024-03-11,6.0,13.9,6.0,10.67,10.0,3,2024
2024-03-12,0.0,0.8,0.1,0.0,0.0,3,2024
2024-03-13,0.0,0.0,8.8,22.86,4.0,3,2024
2024-03-14,10.0,10.2,10.8,12.7,8.0,3,2024
2024-03-15,0.0,11.2,2.4,0.0,0.0,3,2024
2024-03-16,15.0,0.0,3.0,5.8,0.0,3,2024
2024-03-17,20.0,6.9,8.2,5.8,0.0,3,2024
2024-03-18,1.0,23.0,6.2,40.13,25.0,3,2024
2024-03-19,1.0,1.4,0.6,0.0,2.54,3,2024
2024-03-20,0.0,8.2,2.5,29.46,46.0,3,2024
2024-03-21,2.0,1.4,0.2,0.0,0.0,3,2024
2024-03-22,15.4,12.4,8.0,8.13,4.0,3,2024
2024-03-23,3.0,116.5,13.4,19.81,10.0,3,2024
2024-03-24,0.3,0.0,2.3,33.28,12.0,3,2024
2024-03-25,0.0,0.0,0.2,0.0,0.0,3,2024
2024-03-26,31.0,0.0,10.1,4.57,0.0,3,2024
2024-03-27,12.0,8.04,17.4,12.71,14.0,3,2024
2024-03-28,14.0,0.0,0.8,5.8,15.0,3,2024
2024-03-29,22.0,16.0,0.2,2.29,9.8,3,2024
2024-03-30,8.2,0.0,1.0,0.0,0.0,3,2024
2024-03-31,0.0,0.0,10.6,0.0,0.0,3,2024
2024-04-01,0.0,2.0,0.2,22.35,17.6,4,2024
2024-04-02,7.0,6.0,10.4,8.64,0.0,4,2024
2024-04-03,0.0,20.4,5.0,8.13,0.0,4,2024
2024-04-04,0.0,0.0,0.1,0.0,0.0,4,2024
2024-04-05,0.0,0.0,0.0,0.0,0.0,4,2024
2024-04-06,0.0,5.6,0.2,3.05,2.2,4,2024
2024-04-07,0.0,4.2,5.4,3.56,0.02,4,2024
2024-04-08,0.0,0.0,0.0,6.1,1.0,4,2024
2024-04-09,1.0,2.2,0.0,0.51,0.3,4,2024
2024-04-10,6.0,2.2,2.6,0.0,0.0,4,2024
2024-04-11,0.0,9.2,5.3,2.03,1.0,4,2024
2024-04-12,29.0,4.8,3.7,1.78,6.2,4,2024
2024-04-13,8.6,13.0,7.0,0.0,0.0,4,2024
2024-04-14,14.0,17.4,50.7,0.0,0.0,4,2024
2024-04-15,0.0,1.8,0.2,0.0,0.0,4,2024
2024-04-16,0.0,4.2,0.0,0.0,0.0,4,2024
2024-04-17,10.0,12.2,0.5,0.0,0.0,4,2024
2024-04-18,3.0,32.4,0.0,0.0,0.0,4,2024
2024-04-19,2.0,4.0,0.6,3.05,2.0,4,2024
2024-04-20,6.0,0.4,0.0,10.16,6.0,4,2024
2024-04-21,0.0,0.0,0.6,0.0,0.0,4,2024
2024-04-22,3.0,3.2,5.1,0.0,0.0,4,2024
2024-04-23,0.0,4.2,0.4,0.0,0.0,4,2024
2024-04-24,0.0,3.0,2.2,13.21,8.0,4,2024
2024-04-25,10.0,5.4,0.2,0.0,0.0,4,2024
2024-04-26,0.0,0.0,8.8,0.0,0.0,4,2024
2024-04-27,0.1,2.2,0.0,4.32,1.6,4,2024
2024-04-28,0.0,2.2,2.6,2.4,1.02,4,2024
2024-04-29,2.2,0.0,4.2,0.0,0.0,4,2024
2024-04-30,0.0,0.0,0.0,0.0,0.0,4,2024
2024-05-01,0.0,0.0,26.3,0.0,0.0,5,2024
2024-05-02,19.0,0.0,6.2,0.0,0.0,5,2024
2024-05-03,8.0,0.0,4.8,4.6,3.0,5,2024
2024-05-04,12.0,104.2,0.4,0.0,0.0,5,2024
2024-05-05,0.0,0.0,0.0,0.0,0.0,5,2024
2024-05-06,1.0,2.8,25.9,0.0,0.0,5,2024
2024-05-07,33.0,7.8,20.7,0.0,0.0,5,2024
2024-05-08,0.0,9.9,0.6000000000000001,0.0,0.0,5,2024
2024-05-09,0.1,9.4,0.3,0.0,0.0,5,2024
2024-05-10,0.1,1.8,0.0,0.0,0.0,5,2024
