FECHA,KITENI,PS#1,PS#2,PS#3,PS#4,Num,Año,Mes,Día,Horas,Base Operativa Kiteni,PS-1,PS-2,PS-3,PS-4,Fecha,Kiteni
2006-12-23,2.3,22.04,2.8,0.0,0.0,,,,,,,,,,,,
2006-12-24,6.0,49.7,14.4,0.0,0.0,,,,,,,,,,,,
2006-12-25,4.5,48.4,12.2,0.0,0.0,,,,,,,,,,,,
2006-12-26,12.4,79.0,12.0,0.0,0.0,,,,,,,,,,,,
2006-12-27,5.6,17.83,7.0,0.0,0.0,,,,,,,,,,,,
2006-12-28,0.6,36.3,24.0,0.0,0.0,,,,,,,,,,,,
2006-12-29,2.5,4.0,6.0,0.0,0.0,,,,,,,,,,,,
2006-12-30,0.0,11.0,15.0,0.0,0.0,,,,,,,,,,,,
2006-12-31,1.4,10.2,0.0,0.0,0.0,,,,,,,,,,,,
2007-01-01,10.0,0.0,2.2,0.0,0.0,,,,,,,,,,,,
2007-01-02,1.4,0.0,5.6,0.0,0.0,,,,,,,,,,,,
2007-01-03,4.8,12.1,22.0,18.0,0.0,,,,,,,,,,,,
2007-01-04,12.4,0.3,25.6,11.0,0.0,,,,,,,,,,,,
2007-01-05,7.2,0.0,3.0,6.0,0.0,,,,,,,,,,,,
2007-01-06,13.8,4.6,5.4,2.2,0.0,,,,,,,,,,,,
2007-01-07,19.6,0.0,21.2,0.4,0.0,,,,,,,,,,,,
2007-01-08,19.8,25.0,20.0,25.0,0.0,,,,,,,,,,,,
2007-01-09,0.0,7.9,0.1,5.8,0.0,,,,,,,,,,,,
2007-01-10,5.6,17.7,29.0,9.2,0.0,,,,,,,,,,,,
2007-01-11,0.0,30.1,12.0,2.3,0.0,,,,,,,,,,,,
2007-01-12,0.0,13.7,5.0,0.3,0.0,,,,,,,,,,,,
2007-01-13,24.0,8.4,5.0,6.4,0.0,,,,,,,,,,,,
2007-01-14,0.0,8.4,0.3,3.6,0.0,,,,,,,,,,,,
2007-01-15,12.0,24.6,37.4,9.5,0.0,,,,,,,,,,,,
2007-01-16,61.1,44.0,44.3,1.4,0.0,,,,,,,,,,,,
2007-01-17,7.1,5.2,7.0,3.3,0.0,,,,,,,,,,,,
2007-01-18,24.8,9.0,31.3,20.2,0.0,,,,,,,,,,,,
2007-01-19,16.6,104.5,31.4,8.0,0.0,,,,,,,,,,,,
2007-01-20,25.6,5.4,23.3,2.1,0.0,,,,,,,,,,,,
2007-01-21,17.6,29.5,8.8,10.2,0.0,,,,,,,,,,,,
2007-01-22,1.4,11.2,0.0,34.2,0.0,,,,,,,,,,,,
2007-01-23,24.8,0.1,11.0,0.3,0.0,,,,,,,,,,,,
2007-01-24,0.0,5.1,0.0,0.3,0.0,,,,,,,,,,,,
2007-01-25,1.4,117.8,19.0,4.2,0.0,,,,,,,,,,,,
2007-01-26,6.4,113.5,42.3,1.2,0.0,,,,,,,,,,,,
2007-01-27,45.4,23.4,12.3,16.4,0.0,,,,,,,,,,,,
2007-01-28,3.8,95.3,13.0,0.2,0.0,,,,,,,,,,,,
2007-01-29,57.0,35.3,39.0,1.9,0.0,,,,,,,,,,,,
2007-01-30,1.4,5.8,8.4,16.4,0.0,,,,,,,,,,,,
2007-01-31,17.4,41.1,6.0,19.4,0.0,,,,,,,,,,,,
2007-02-01,15.0,22.8,9.4,4.1,0.0,,,,,,,,,,,,
2007-02-02,8.8,67.4,7.0,1.9,0.0,,,,,,,,,,,,
2007-02-03,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,
2007-02-04,7.2,0.0,59.0,1.1,0.0,,,,,,,,,,,,
2007-02-05,18.6,0.0,12.6,15.4,0.0,,,,,,,,,,,,
2007-02-06,25.1,17.6,19.0,5.4,0.0,,,,,,,,,,,,
2007-02-07,0.6,0.0,2.0,0.2,0.0,,,,,,,,,,,,
2007-02-08,42.6,85.3,35.0,0.0,0.0,,,,,,,,,,,,
2007-02-09,2.6,62.4,11.0,5.1,0.0,,,,,,,,,,,,
2007-02-10,0.0,1.4,4.0,1.3,0.0,,,,,,,,,,,,
2007-02-11,0.1,2.5,6.0,5.2,0.0,,,,,,,,,,,,
2007-02-12,13.0,2.0,13.4,24.2,0.0,,,,,,,,,,,,
2007-02-13,1.5,8.7,1.0,5.8,0.0,,,,,,,,,,,,
2007-02-14,0.0,0.3,1.0,6.2,0.0,,,,,,,,,,,,
2007-02-15,3.7,19.4,6.8,11.2,0.0,,,,,,,,,,,,
2007-02-16,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,
2007-02-17,0.0,0.2,0.0,0.0,0.0,,,,,,,,,,,,
2007-02-18,42.2,0.0,67.0,0.0,0.0,,,,,,,,,,,,
2007-02-19,14.0,0.0,4.0,5.2,0.0,,,,,,,,,,,,
2007-02-20,1.4,20.9,1.0,6.0,0.0,,,,,,,,,,,,
2007-02-21,3.4,32.7,0.6,2.8,0.0,,,,,,,,,,,,
2007-02-22,8.6,7.1,9.0,6.6,0.0,,,,,,,,,,,,
2007-02-23,0.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-02-24,10.4,15.8,28.2,16.0,0.0,,,,,,,,,,,,
2007-02-25,0.6,0.0,2.0,12.0,0.0,,,,,,,,,,,,
2007-02-26,0.2,18.5,4.3,16.3,0.0,,,,,,,,,,,,
2007-02-27,1.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,
2007-02-28,15.0,7.2,24.0,0.0,0.0,,,,,,,,,,,,
2007-03-01,2.2,3.5,12.4,0.9,0.0,,,,,,,,,,,,
2007-03-02,4.4,8.6,3.02,0.0,0.0,,,,,,,,,,,,
2007-03-03,5.2,9.3,0.4,8.2,0.0,,,,,,,,,,,,
2007-03-04,65.8,4.3,91.0,0.0,0.0,,,,,,,,,,,,
2007-03-05,22.1,6.04,6.04,0.0,0.0,,,,,,,,,,,,
2007-03-06,16.2,0.5,0.0,0.0,0.0,,,,,,,,,,,,
2007-03-07,39.1,2.8,26.2,43.4,0.0,,,,,,,,,,,,
2007-03-08,12.0,6.4,5.2,8.3,0.0,,,,,,,,,,,,
2007-03-09,12.4,3.2,5.4,13.3,0.0,,,,,,,,,,,,
2007-03-10,11.2,30.3,25.2,0.0,0.0,,,,,,,,,,,,
2007-03-11,4.2,24.1,31.3,3.8,0.0,,,,,,,,,,,,
2007-03-12,34.2,0.0,75.3,15.3,0.0,,,,,,,,,,,,
2007-03-13,30.5,4.3,13.2,2.3,0.0,,,,,,,,,,,,
2007-03-14,5.8,96.7,13.2,4.3,0.0,,,,,,,,,,,,
2007-03-15,37.0,43.3,14.6,14.3,0.0,,,,,,,,,,,,
2007-03-16,0.3,0.0,5.7,3.3,0.0,,,,,,,,,,,,
2007-03-17,19.3,92.2,32.4,1.0,0.0,,,,,,,,,,,,
2007-03-18,1.1,8.2,4.3,19.1,0.0,,,,,,,,,,,,
2007-03-19,5.0,2.8,5.5,23.2,0.0,,,,,,,,,,,,
2007-03-20,0.0,2.3,1.1,8.2,0.0,,,,,,,,,,,,
2007-03-21,1.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,
2007-03-22,13.6,25.0,14.1,0.3,0.0,,,,,,,,,,,,
2007-03-23,24.2,1.8,39.2,14.1,0.0,,,,,,,,,,,,
2007-03-24,17.6,47.2,19.0,50.0,0.0,,,,,,,,,,,,
2007-03-25,0.4,4.2,2.8,4.1,0.0,,,,,,,,,,,,
2007-03-26,21.2,0.0,76.8,1.3,0.0,,,,,,,,,,,,
2007-03-27,9.6,6.2,36.3,0.3,0.0,,,,,,,,,,,,
2007-03-28,4.6,0.0,2.0,34.5,0.0,,,,,,,,,,,,
2007-03-29,28.0,4.5,10.6,2.0,0.0,,,,,,,,,,,,
2007-03-30,2.0,48.0,10.2,2.2,0.0,,,,,,,,,,,,
2007-03-31,0.0,0.1,0.0,3.2,0.0,,,,,,,,,,,,
2007-04-01,16.4,14.8,6.4,1.27,0.0,,,,,,,,,,,,
2007-04-02,2.3,21.0,5.8,4.3,0.0,,,,,,,,,,,,
2007-04-03,0.0,0.1,2.0,0.44,0.0,,,,,,,,,,,,
2007-04-04,0.0,23.5,5.2,3.1,0.0,,,,,,,,,,,,
2007-04-05,2.0,20.2,9.6,12.3,0.0,,,,,,,,,,,,
2007-04-06,6.8,17.0,5.2,20.1,0.0,,,,,,,,,,,,
2007-04-07,0.2,0.2,0.2,6.2,0.0,,,,,,,,,,,,
2007-04-08,0.0,4.4,0.0,0.2,0.0,,,,,,,,,,,,
2007-04-09,42.4,138.8,48.8,36.0,0.0,,,,,,,,,,,,
2007-04-10,1.2,0.0,17.6,3.8,0.0,,,,,,,,,,,,
2007-04-11,0.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,
2007-04-12,0.0,21.8,2.2,0.0,0.0,,,,,,,,,,,,
2007-04-13,0.0,23.4,28.0,0.0,0.0,,,,,,,,,,,,
2007-04-14,34.2,19.0,37.2,12.0,0.0,,,,,,,,,,,,
2007-04-15,0.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,
2007-04-16,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,
2007-04-17,0.2,0.0,0.0,1.0,0.0,,,,,,,,,,,,
2007-04-18,0.0,9.0,3.0,13.9,0.0,,,,,,,,,,,,
2007-04-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-04-20,0.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,
2007-04-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-04-22,0.8,4.4,3.8,2.8,0.0,,,,,,,,,,,,
2007-04-23,49.0,2.1,20.2,0.0,0.0,,,,,,,,,,,,
2007-04-24,1.6,0.0,3.5,0.8,0.0,,,,,,,,,,,,
2007-04-25,19.4,3.4,80.0,0.0,0.0,,,,,,,,,,,,
2007-04-26,0.0,3.2,1.7,0.9,0.0,,,,,,,,,,,,
2007-04-27,68.6,14.2,0.0,0.8,0.0,,,,,,,,,,,,
2007-04-28,27.2,31.0,34.6,1.8,0.0,,,,,,,,,,,,
2007-04-29,2.6,3.6,3.2,0.6,0.0,,,,,,,,,,,,
2007-04-30,0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,
2007-05-01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-04,0.0,7.2,0.4,10.2,0.0,,,,,,,,,,,,
2007-05-05,0.0,1.8,2.0,0.2,0.0,,,,,,,,,,,,
2007-05-06,0.0,8.6,11.0,2.1,0.0,,,,,,,,,,,,
2007-05-07,14.2,85.8,14.4,6.2,0.0,,,,,,,,,,,,
2007-05-08,0.0,0.0,3.2,0.0,0.0,,,,,,,,,,,,
2007-05-09,9.2,12.0,27.3,15.2,0.0,,,,,,,,,,,,
2007-05-10,2.0,15.4,2.2,0.2,0.0,,,,,,,,,,,,
2007-05-11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-12,0.0,0.0,1.2,0.0,0.0,,,,,,,,,,,,
2007-05-13,0.0,0.0,0.0,6.2,0.0,,,,,,,,,,,,
2007-05-14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-15,0.0,0.0,0.8,0.0,0.0,,,,,,,,,,,,
2007-05-16,0.0,0.1,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-17,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,
2007-05-18,4.4,20.3,7.2,0.0,0.0,,,,,,,,,,,,
2007-05-19,0.0,2.4,6.6,4.0,0.0,,,,,,,,,,,,
2007-05-20,0.0,3.7,0.4,5.3,0.0,,,,,,,,,,,,
2007-05-21,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-22,0.0,46.6,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-23,0.0,3.4,0.2,0.0,0.0,,,,,,,,,,,,
2007-05-24,1.4,22.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-25,8.4,14.8,8.0,0.0,0.0,,,,,,,,,,,,
2007-05-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-27,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-05-29,0.0,17.0,1.2,0.0,0.0,,,,,,,,,,,,
2007-05-30,6.4,54.8,10.4,0.2,0.0,,,,,,,,,,,,
2007-05-31,21.0,15.0,21.2,2.0,0.0,,,,,,,,,,,,
2007-06-01,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,
2007-06-02,0.0,0.4,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-03,0.0,1.8,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-04,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,
2007-06-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-10,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-14,0.0,12.4,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-16,0.0,0.8,0.0,5.8,0.0,,,,,,,,,,,,
2007-06-17,0.0,1.1,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-18,0.0,17.2,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-20,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-06-22,0.0,0.0,18.0,0.0,0.0,,,,,,,,,,,,
2007-06-23,16.2,0.0,0.4,0.0,0.0,,,,,,,,,,,,
2007-06-24,4.6,0.8,19.4,0.0,0.0,,,,,,,,,,,,
2007-06-25,0.0,60.2,2.0,0.0,0.0,,,,,,,,,,,,
2007-06-26,0.0,23.0,2.3,0.0,0.0,,,,,,,,,,,,
2007-06-27,0.0,0.0,0.0,0.9,0.0,,,,,,,,,,,,
2007-06-28,1.8,0.0,4.0,0.0,0.0,,,,,,,,,,,,
2007-06-29,8.8,0.0,1.3,0.0,0.0,,,,,,,,,,,,
2007-06-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-06,0.0,0.0,2.2,0.0,0.0,,,,,,,,,,,,
2007-07-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-09,0.0,10.2,3.6,4.2,0.0,,,,,,,,,,,,
2007-07-10,6.5,68.4,14.7,1.2,0.0,,,,,,,,,,,,
2007-07-11,1.3,7.2,6.5,0.4,0.0,,,,,,,,,,,,
2007-07-12,2.0,3.4,8.5,0.2,0.0,,,,,,,,,,,,
2007-07-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-14,0.0,3.4,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-15,0.0,3.6,1.2,0.0,0.0,,,,,,,,,,,,
2007-07-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-17,0.0,1.5,2.6,0.0,0.0,,,,,,,,,,,,
2007-07-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-19,12.8,128.0,24.0,0.0,0.0,,,,,,,,,,,,
2007-07-20,18.0,0.0,3.5,0.0,0.0,,,,,,,,,,,,
2007-07-21,0.0,1.8,17.6,0.0,0.0,,,,,,,,,,,,
2007-07-22,0.0,1.6,3.6,0.0,0.0,,,,,,,,,,,,
2007-07-23,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,
2007-07-24,0.0,0.0,0.4,0.0,0.0,,,,,,,,,,,,
2007-07-25,0.0,6.6,0.0,0.0,0.0,,,,,,,,,,,,
2007-07-26,10.8,37.4,8.3,0.0,0.0,,,,,,,,,,,,
2007-07-27,2.8,1.0,6.3,9.0,0.0,,,,,,,,,,,,
2007-07-28,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,
2007-07-29,0.0,0.0,0.0,12.0,0.0,,,,,,,,,,,,
2007-07-30,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,
2007-08-01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-05,0.0,0.0,2.2,0.0,0.0,,,,,,,,,,,,
2007-08-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-08,5.0,15.8,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-09,0.0,4.8,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-10,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-11,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,
2007-08-12,0.0,0.0,0.0,6.5,0.0,,,,,,,,,,,,
2007-08-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-18,0.0,1.8,0.0,2.3,0.0,,,,,,,,,,,,
2007-08-19,0.0,0.0,1.0,4.6,0.0,,,,,,,,,,,,
2007-08-20,4.4,0.0,0.0,0.6,0.0,,,,,,,,,,,,
2007-08-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-08-26,0.0,0.6,9.4,0.0,0.0,,,,,,,,,,,,
2007-08-27,0.0,0.0,2.0,21.0,0.0,,,,,,,,,,,,
2007-08-28,0.0,38.4,9.7,10.0,0.0,,,,,,,,,,,,
2007-08-29,2.8,0.4,0.0,3.0,0.0,,,,,,,,,,,,
2007-08-30,4.6,4.8,28.4,29.0,0.0,,,,,,,,,,,,
2007-08-31,6.0,0.2,2.2,3.0,0.0,,,,,,,,,,,,
2007-09-01,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,
2007-09-02,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,
2007-09-03,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,
2007-09-04,0.0,0.0,6.6,0.0,0.0,,,,,,,,,,,,
2007-09-05,0.0,22.4,38.2,0.0,0.0,,,,,,,,,,,,
2007-09-06,0.0,5.8,0.0,6.0,0.0,,,,,,,,,,,,
2007-09-07,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,
2007-09-08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-09-09,0.0,0.0,8.2,2.0,0.0,,,,,,,,,,,,
2007-09-10,1.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-09-11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-09-12,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,
2007-09-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-09-14,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,
2007-09-15,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,
2007-09-16,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,
2007-09-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-09-18,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,
2007-09-19,0.0,4.8,1.1,0.0,0.0,,,,,,,,,,,,
2007-09-20,2.2,1.2,8.2,0.0,0.0,,,,,,,,,,,,
2007-09-21,0.4,39.4,8.9,2.0,0.0,,,,,,,,,,,,
2007-09-22,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,
2007-09-23,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,
2007-09-24,0.6,0.0,1.2,4.0,0.0,,,,,,,,,,,,
2007-09-25,29.0,0.0,7.0,9.0,0.0,,,,,,,,,,,,
2007-09-26,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,
2007-09-27,2.4,0.0,26.0,1.0,0.0,,,,,,,,,,,,
2007-09-28,1.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,
2007-09-29,18.8,0.0,3.0,2.0,0.0,,,,,,,,,,,,
2007-09-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-10-01,0.0,0.0,0.4,0.0,0.0,,,,,,,,,,,,
2007-10-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-10-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-10-04,0.0,0.0,13.2,0.0,0.0,,,,,,,,,,,,
2007-10-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-10-06,0.0,3.5,2.4,0.0,0.0,,,,,,,,,,,,
2007-10-07,0.0,0.0,0.0,14.2,0.0,,,,,,,,,,,,
2007-10-08,6.8,3.0,16.2,4.2,0.0,,,,,,,,,,,,
2007-10-09,0.0,1.2,0.0,0.0,0.0,,,,,,,,,,,,
2007-10-10,0.0,0.0,0.0,13.0,0.0,,,,,,,,,,,,
2007-10-11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-10-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-10-13,22.5,7.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-10-14,1.6,20.8,14.6,0.0,0.0,,,,,,,,,,,,
2007-10-15,14.7,84.6,22.8,2.0,0.0,,,,,,,,,,,,
2007-10-16,0.0,10.0,0.4,0.0,0.0,,,,,,,,,,,,
2007-10-17,1.6,0.0,1.4,0.0,0.0,,,,,,,,,,,,
2007-10-18,28.8,64.4,34.2,2.0,0.0,,,,,,,,,,,,
2007-10-19,3.4,2.0,2.4,6.0,0.0,,,,,,,,,,,,
2007-10-20,20.2,0.0,47.6,26.0,0.0,,,,,,,,,,,,
2007-10-21,7.0,76.2,17.2,20.0,0.0,,,,,,,,,,,,
2007-10-22,0.0,24.7,0.0,16.0,0.0,,,,,,,,,,,,
2007-10-23,17.6,0.3,0.2,8.0,0.0,,,,,,,,,,,,
2007-10-24,17.8,20.4,23.0,5.0,0.0,,,,,,,,,,,,
2007-10-25,12.0,7.2,25.2,9.0,0.0,,,,,,,,,,,,
2007-10-26,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,
2007-10-27,6.4,27.2,2.4,0.0,0.0,,,,,,,,,,,,
2007-10-28,12.8,11.8,17.2,7.0,0.0,,,,,,,,,,,,
2007-10-29,0.0,23.2,1.6,28.0,0.0,,,,,,,,,,,,
2007-10-30,0.0,24.2,0.0,21.0,0.0,,,,,,,,,,,,
2007-10-31,1.6,0.0,3.6,4.0,0.0,,,,,,,,,,,,
2007-11-01,15.8,2.2,6.8,2.0,0.0,,,,,,,,,,,,
2007-11-02,1.8,0.0,10.6,3.0,0.0,,,,,,,,,,,,
2007-11-03,0.0,2.8,8.8,0.0,0.0,,,,,,,,,,,,
2007-11-04,0.4,1.0,1.0,0.0,0.0,,,,,,,,,,,,
2007-11-05,0.6,36.3,12.4,0.0,0.0,,,,,,,,,,,,
2007-11-06,0.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,
2007-11-07,0.0,3.0,1.2,5.0,0.0,,,,,,,,,,,,
2007-11-08,0.0,28.8,0.0,3.0,0.0,,,,,,,,,,,,
2007-11-09,0.0,9.4,2.0,5.0,0.0,,,,,,,,,,,,
2007-11-10,0.0,0.0,4.3,2.0,0.0,,,,,,,,,,,,
2007-11-11,0.0,0.0,1.4,0.0,0.0,,,,,,,,,,,,
2007-11-12,0.0,28.4,42.6,0.0,0.0,,,,,,,,,,,,
2007-11-13,0.0,3.6,1.2,0.0,0.0,,,,,,,,,,,,
2007-11-14,0.0,0.2,0.8,2.0,0.0,,,,,,,,,,,,
2007-11-15,1.6,20.2,0.0,4.0,0.0,,,,,,,,,,,,
2007-11-16,14.6,5.6,24.8,9.0,0.0,,,,,,,,,,,,
2007-11-17,0.0,4.2,2.3,3.0,0.0,,,,,,,,,,,,
2007-11-18,0.0,0.0,2.5,0.0,0.0,,,,,,,,,,,,
2007-11-19,0.0,0.0,10.3,4.0,0.0,,,,,,,,,,,,
2007-11-20,2.2,6.3,10.0,6.0,0.0,,,,,,,,,,,,
2007-11-21,23.6,1.6,13.9,2.0,0.0,,,,,,,,,,,,
2007-11-22,1.8,1.0,7.4,29.0,0.0,,,,,,,,,,,,
2007-11-23,0.0,0.2,0.0,11.0,0.0,,,,,,,,,,,,
2007-11-24,0.0,0.0,0.8,6.0,0.0,,,,,,,,,,,,
2007-11-25,18.8,38.3,7.8,0.0,0.0,,,,,,,,,,,,
2007-11-26,0.0,43.0,0.3,2.0,0.0,,,,,,,,,,,,
2007-11-27,0.2,35.0,3.3,3.0,0.0,,,,,,,,,,,,
2007-11-28,1.8,2.7,26.8,2.5,0.0,,,,,,,,,,,,
2007-11-29,28.0,10.0,1.5,0.0,0.0,,,,,,,,,,,,
2007-11-30,0.0,17.06,0.3,0.3,0.0,,,,,,,,,,,,
2007-12-01,2.8,0.4,3.2,4.5,0.0,,,,,,,,,,,,
2007-12-02,8.1,19.0,15.3,2.5,0.0,,,,,,,,,,,,
2007-12-03,0.0,0.2,0.0,0.0,0.0,,,,,,,,,,,,
2007-12-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2007-12-05,0.0,0.4,0.0,0.0,0.0,,,,,,,,,,,,
2007-12-06,5.0,43.2,0.0,0.0,0.0,,,,,,,,,,,,
2007-12-07,0.0,31.6,0.0,0.0,0.0,,,,,,,,,,,,
2007-12-08,0.0,3.6,2.4,0.0,0.0,,,,,,,,,,,,
2007-12-09,61.9,2.2,10.8,5.0,0.0,,,,,,,,,,,,
2007-12-10,0.0,122.2,0.0,0.0,0.0,,,,,,,,,,,,
2007-12-11,38.4,48.6,14.1,0.0,0.0,,,,,,,,,,,,
2007-12-12,7.0,59.2,10.6,26.0,0.0,,,,,,,,,,,,
2007-12-13,23.2,4.5,6.2,15.0,0.0,,,,,,,,,,,,
2007-12-14,3.0,159.7,4.8,12.0,0.0,,,,,,,,,,,,
